A_face_a,A_face_b,B_face_a,B_face_b,C3_like_stable_pass,P_rank,P_to_Q_transfer_resid,QP_lock_stable_pass,QP_transfer_max_resid,QP_transfer_mean_resid,Q_rank,Q_to_P_transfer_resid,artifact_suspect,bounded_contraction_audit_pass,bounded_structural_transfer_pass,bridge_cond,bridge_max_sv,bridge_min_sv,bridge_mode,bridge_rank,bridge_rows,bridge_well_conditioned_pass,candidate_parent_fans,complex_like_stable_pass,context,edge_overlap,event_t,face_overlap,fan_count,fans_json,halfplane_bias_pos_minus_neg,halfplane_neg_real_count,halfplane_pos_real_count,lift_mode,lifted_transfer_eigvals_json,lifted_transfer_fro_norm,lifted_transfer_max_abs_imag_eig,lifted_transfer_max_real_eig,lifted_transfer_min_real_eig,lifted_transfer_normality_resid,lifted_transfer_opnorm,lifted_transfer_singular_values_json,lifted_transfer_skew_ratio,lifted_transfer_spectral_radius,lifted_transfer_sym_ratio,max_abs_response_circulation,max_response_complex_eig_imag,mean_abs_response_circulation,mean_raw_response_weight_norm,mean_response_complex_eig_imag,minus_identity_stable_pass,motif_basis_rank,parent_fan_count,projected_J2_plus_I_resid,projected_QP_cube_identity_resid,projected_QP_eig_imag_max,projected_QP_eig_real_max_abs,projected_QP_eigvals_json,projected_QP_fro_norm,projected_QP_identity_resid,projected_QP_max_abs_imag_eig,projected_QP_max_real_eig,projected_QP_min_real_eig,projected_QP_minus_identity_resid,projected_QP_norm,projected_QP_normality_resid,projected_QP_opnorm,projected_QP_rank,projected_QP_singular_values_json,projected_QP_skew_ratio,projected_QP_spectral_radius,projected_QP_square_minus_identity_resid,projected_QP_sym_ratio,response_active,response_bounded_mode,response_op,response_opnorm,response_spectral_radius,scan_id,transfer_active,transfer_opnorm_raw_before_post_bound,transfer_status,union_faces,vertex_overlap
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9561036961532874,False,0.9561036961532874,0.8972598442619204,2,0.8384159923705533,False,True,False,6.999272781080357,0.678588725116499,0.09695131856323475,radial,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",-0.99999999999975,4,0,raw_unbounded_audit__transfer_post_opnorm_bounded,"[[-1.491862189340054e-16, 0.31115892461496675], [-1.491862189340054e-16, -0.31115892461496675], [3.122502256758253e-17, 0.25254851574296716], [3.122502256758253e-17, -0.25254851574296716], [1.4942152500491722e-17, 4.008099677836104e-17], [1.4942152500491722e-17, -4.008099677836104e-17], [-3.696988203485278e-17, 0.0], [1.9108894830233823e-17, 0.0], [7.084550996431989e-18, 1.3505370258460789e-17], [7.084550996431989e-18, -1.3505370258460789e-17], [-1.3029603557202912e-17, 0.0], [-1.0541344720875832e-17, 0.0]]",1.0171470372174278,0.31115892461496675,3.122502256758253e-17,-1.491862189340054e-16,0.6726478670979753,0.8307682622788769,"[0.8307682622788769, 0.44158756899569584, 0.3689729471446143, 0.11520231288570572, 7.28006441987942e-17, 4.607839814104046e-17, 3.937730271016385e-17, 2.5911992555000732e-17, 2.1054508788042182e-17, 1.0396061204036337e-17, 4.942978312135204e-18, 1.1821736185074363e-19]",0.8094636918023742,0.31115892461496675,0.5871699342198172,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.0233879898761369,0.990311247804329,0.048784230413583304,0.3044424853025713,"[[-0.3044424853025713, 0.0], [-0.008799458346776347, 0.048784230413583304], [-0.008799458346776347, -0.048784230413583304], [-0.015187356269950358, 0.0]]",0.4148893137186597,0.9116348956477864,0.048784230413583304,-0.008799458346776347,-0.3044424853025713,0.7744484869495323,0.4148893137186597,0.4386906291167282,0.3758279694961683,4,"[0.3758279694961683, 0.15710896561902324, 0.07872279297062122, 0.0024443345419383027]",0.49343765068825834,0.3044424853025713,0.9688599594270972,0.8697811706851509,True,True,signed_C3_skew,0.3111589246149667,0.31115892461496675,0,True,0.8307682622788769,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9561036961532874,False,0.9561036961532874,0.8972598442619204,2,0.8384159923705533,False,True,False,6.999272781080357,0.678588725116499,0.09695131856323475,radial,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",-0.99999999999975,4,0,response_opnorm_bounded,"[[-1.491862189340054e-16, 0.31115892461496675], [-1.491862189340054e-16, -0.31115892461496675], [3.122502256758253e-17, 0.25254851574296716], [3.122502256758253e-17, -0.25254851574296716], [1.4942152500491722e-17, 4.008099677836104e-17], [1.4942152500491722e-17, -4.008099677836104e-17], [-3.696988203485278e-17, 0.0], [1.9108894830233823e-17, 0.0], [7.084550996431989e-18, 1.3505370258460789e-17], [7.084550996431989e-18, -1.3505370258460789e-17], [-1.3029603557202912e-17, 0.0], [-1.0541344720875832e-17, 0.0]]",1.0171470372174278,0.31115892461496675,3.122502256758253e-17,-1.491862189340054e-16,0.6726478670979753,0.8307682622788769,"[0.8307682622788769, 0.44158756899569584, 0.3689729471446143, 0.11520231288570572, 7.28006441987942e-17, 4.607839814104046e-17, 3.937730271016385e-17, 2.5911992555000732e-17, 2.1054508788042182e-17, 1.0396061204036337e-17, 4.942978312135204e-18, 1.1821736185074363e-19]",0.8094636918023742,0.31115892461496675,0.5871699342198172,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.0233879898761369,0.990311247804329,0.048784230413583304,0.3044424853025713,"[[-0.3044424853025713, 0.0], [-0.008799458346776347, 0.048784230413583304], [-0.008799458346776347, -0.048784230413583304], [-0.015187356269950358, 0.0]]",0.4148893137186597,0.9116348956477864,0.048784230413583304,-0.008799458346776347,-0.3044424853025713,0.7744484869495323,0.4148893137186597,0.4386906291167282,0.3758279694961683,4,"[0.3758279694961683, 0.15710896561902324, 0.07872279297062122, 0.0024443345419383027]",0.49343765068825834,0.3044424853025713,0.9688599594270972,0.8697811706851509,True,True,signed_C3_skew,0.3111589246149667,0.31115892461496675,0,True,0.8307682622788769,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9561036961532874,False,0.9561036961532874,0.8972598442619204,2,0.8384159923705533,False,True,False,6.999272781080357,0.678588725116499,0.09695131856323475,radial,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",-0.99999999999975,4,0,response_opnorm_bounded__transfer_post_opnorm_bounded,"[[-1.491862189340054e-16, 0.31115892461496675], [-1.491862189340054e-16, -0.31115892461496675], [3.122502256758253e-17, 0.25254851574296716], [3.122502256758253e-17, -0.25254851574296716], [1.4942152500491722e-17, 4.008099677836104e-17], [1.4942152500491722e-17, -4.008099677836104e-17], [-3.696988203485278e-17, 0.0], [1.9108894830233823e-17, 0.0], [7.084550996431989e-18, 1.3505370258460789e-17], [7.084550996431989e-18, -1.3505370258460789e-17], [-1.3029603557202912e-17, 0.0], [-1.0541344720875832e-17, 0.0]]",1.0171470372174278,0.31115892461496675,3.122502256758253e-17,-1.491862189340054e-16,0.6726478670979753,0.8307682622788769,"[0.8307682622788769, 0.44158756899569584, 0.3689729471446143, 0.11520231288570572, 7.28006441987942e-17, 4.607839814104046e-17, 3.937730271016385e-17, 2.5911992555000732e-17, 2.1054508788042182e-17, 1.0396061204036337e-17, 4.942978312135204e-18, 1.1821736185074363e-19]",0.8094636918023742,0.31115892461496675,0.5871699342198172,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.0233879898761369,0.990311247804329,0.048784230413583304,0.3044424853025713,"[[-0.3044424853025713, 0.0], [-0.008799458346776347, 0.048784230413583304], [-0.008799458346776347, -0.048784230413583304], [-0.015187356269950358, 0.0]]",0.4148893137186597,0.9116348956477864,0.048784230413583304,-0.008799458346776347,-0.3044424853025713,0.7744484869495323,0.4148893137186597,0.4386906291167282,0.3758279694961683,4,"[0.3758279694961683, 0.15710896561902324, 0.07872279297062122, 0.0024443345419383027]",0.49343765068825834,0.3044424853025713,0.9688599594270972,0.8697811706851509,True,True,signed_C3_skew,0.3111589246149667,0.31115892461496675,0,True,0.8307682622788769,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9561036961532874,False,0.9561036961532874,0.8972598442619204,2,0.8384159923705533,False,True,False,6.999272781080357,0.678588725116499,0.09695131856323475,radial,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",-0.99999999999975,4,0,response_radius_bounded,"[[-1.491862189340054e-16, 0.31115892461496675], [-1.491862189340054e-16, -0.31115892461496675], [3.122502256758253e-17, 0.25254851574296716], [3.122502256758253e-17, -0.25254851574296716], [1.4942152500491722e-17, 4.008099677836104e-17], [1.4942152500491722e-17, -4.008099677836104e-17], [-3.696988203485278e-17, 0.0], [1.9108894830233823e-17, 0.0], [7.084550996431989e-18, 1.3505370258460789e-17], [7.084550996431989e-18, -1.3505370258460789e-17], [-1.3029603557202912e-17, 0.0], [-1.0541344720875832e-17, 0.0]]",1.0171470372174278,0.31115892461496675,3.122502256758253e-17,-1.491862189340054e-16,0.6726478670979753,0.8307682622788769,"[0.8307682622788769, 0.44158756899569584, 0.3689729471446143, 0.11520231288570572, 7.28006441987942e-17, 4.607839814104046e-17, 3.937730271016385e-17, 2.5911992555000732e-17, 2.1054508788042182e-17, 1.0396061204036337e-17, 4.942978312135204e-18, 1.1821736185074363e-19]",0.8094636918023742,0.31115892461496675,0.5871699342198172,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.0233879898761369,0.990311247804329,0.048784230413583304,0.3044424853025713,"[[-0.3044424853025713, 0.0], [-0.008799458346776347, 0.048784230413583304], [-0.008799458346776347, -0.048784230413583304], [-0.015187356269950358, 0.0]]",0.4148893137186597,0.9116348956477864,0.048784230413583304,-0.008799458346776347,-0.3044424853025713,0.7744484869495323,0.4148893137186597,0.4386906291167282,0.3758279694961683,4,"[0.3758279694961683, 0.15710896561902324, 0.07872279297062122, 0.0024443345419383027]",0.49343765068825834,0.3044424853025713,0.9688599594270972,0.8697811706851509,True,True,signed_C3_skew,0.3111589246149667,0.31115892461496675,0,True,0.8307682622788769,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9561036961532874,False,0.9561036961532874,0.8972598442619204,2,0.8384159923705533,False,True,False,6.999272781080357,0.678588725116499,0.09695131856323475,radial,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",-0.99999999999975,4,0,response_radius_bounded__transfer_post_opnorm_bounded,"[[-1.491862189340054e-16, 0.31115892461496675], [-1.491862189340054e-16, -0.31115892461496675], [3.122502256758253e-17, 0.25254851574296716], [3.122502256758253e-17, -0.25254851574296716], [1.4942152500491722e-17, 4.008099677836104e-17], [1.4942152500491722e-17, -4.008099677836104e-17], [-3.696988203485278e-17, 0.0], [1.9108894830233823e-17, 0.0], [7.084550996431989e-18, 1.3505370258460789e-17], [7.084550996431989e-18, -1.3505370258460789e-17], [-1.3029603557202912e-17, 0.0], [-1.0541344720875832e-17, 0.0]]",1.0171470372174278,0.31115892461496675,3.122502256758253e-17,-1.491862189340054e-16,0.6726478670979753,0.8307682622788769,"[0.8307682622788769, 0.44158756899569584, 0.3689729471446143, 0.11520231288570572, 7.28006441987942e-17, 4.607839814104046e-17, 3.937730271016385e-17, 2.5911992555000732e-17, 2.1054508788042182e-17, 1.0396061204036337e-17, 4.942978312135204e-18, 1.1821736185074363e-19]",0.8094636918023742,0.31115892461496675,0.5871699342198172,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.0233879898761369,0.990311247804329,0.048784230413583304,0.3044424853025713,"[[-0.3044424853025713, 0.0], [-0.008799458346776347, 0.048784230413583304], [-0.008799458346776347, -0.048784230413583304], [-0.015187356269950358, 0.0]]",0.4148893137186597,0.9116348956477864,0.048784230413583304,-0.008799458346776347,-0.3044424853025713,0.7744484869495323,0.4148893137186597,0.4386906291167282,0.3758279694961683,4,"[0.3758279694961683, 0.15710896561902324, 0.07872279297062122, 0.0024443345419383027]",0.49343765068825834,0.3044424853025713,0.9688599594270972,0.8697811706851509,True,True,signed_C3_skew,0.3111589246149667,0.31115892461496675,0,True,0.8307682622788769,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.978748382775928,False,0.978748382775928,0.9680185186835351,2,0.9572886545911422,False,True,False,6.98776781193285,0.5793349419998619,0.0829070108774303,birth_q,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",0.0,2,2,raw_unbounded_audit,"[[-0.4999999999967022, 0.12782327036486466], [-0.4999999999967022, -0.12782327036486466], [0.999999999993789, 0.0], [0.9999999999934039, 0.0], [7.409945517417387e-17, 0.0], [1.2422480610834083e-17, 0.0], [-0.4999999999968937, 0.09604348605970234], [-0.4999999999968937, -0.09604348605970234], [-2.4360218711090358e-17, 3.717499824117282e-17], [-2.4360218711090358e-17, -3.717499824117282e-17], [3.877113518039322e-19, 0.0], [3.776246821990506e-17, 0.0]]",1.8829395120256234,0.12782327036486466,0.999999999993789,-0.4999999999968937,0.3639705750839156,1.1531562657353804,"[1.1531562657353804, 1.0710443805952408, 0.6557132821089685, 0.5883972914613016, 0.40704143132844905, 0.3559519065644391, 1.0941024552194742e-16, 6.184002470053873e-17, 3.444874333347067e-17, 1.8863003058422982e-17, 9.32361493966995e-18, 6.020388922108115e-19]",0.2900585707908909,0.999999999993789,0.9570088952092785,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.1225710803309117,0.8766996009305236,0.0,0.5581707966797518,"[[-0.2390278096548393, 0.0], [-0.01255232569027405, 0.0], [0.30913481541345694, 0.0], [0.5581707966797518, 0.0]]",0.6953622103975836,0.6690573070974369,0.0,0.5581707966797518,-0.2390278096548393,0.8869317573300864,0.6953622103975836,0.21511858891987373,0.5773228190443015,4,"[0.5773228190443015, 0.3101985104762707, 0.2320531259313844, 0.012457812951317714]",0.14060235935116894,0.5581707966797518,0.961752842283872,0.990066147558843,True,False,markov,1.0182732699218953,0.9999999999937883,0,True,1.1531562657353804,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9787483827757492,False,0.9787483827757492,0.9680185186833494,2,0.9572886545909498,False,True,False,6.98776781193285,0.5793349419998619,0.0829070108774303,birth_q,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",0.0,2,2,raw_unbounded_audit__transfer_post_opnorm_bounded,"[[-0.4335925796473443, 0.11084644307365446], [-0.4335925796473443, -0.11084644307365446], [0.8671851592946889, 0.0], [0.8671851592950226, 0.0], [1.9864232048905237e-17, 3.6560693367399756e-17], [1.9864232048905237e-17, -3.6560693367399756e-17], [-0.4335925796475107, 0.08328748575844931], [-0.4335925796475107, -0.08328748575844931], [2.7810738966078986e-18, 1.4530330001169383e-17], [2.7810738966078986e-18, -1.4530330001169383e-17], [-3.9136939962811466e-17, 0.0], [-2.4238297616413506e-17, 0.0]]",1.6328572006889737,0.11084644307365446,0.8671851592950226,-0.4335925796475107,0.3639705750838833,1.0000000000000002,"[1.0000000000000002, 0.9287937918042913, 0.5686248270010594, 0.510249398927798, 0.3529802884684273, 0.30867621079736723, 1.4250553829358255e-16, 6.349807268013525e-17, 4.783528873728193e-17, 3.634531030091661e-17, 1.8178883883225903e-17, 1.2923979266752423e-18]",0.29005857079086733,0.8671851592950226,0.9570088952092005,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.091069644293319,0.9165364137837153,0.0,0.4840374312355661,"[[-0.20728136919275936, 0.0], [-0.010885190553310962, 0.0], [0.2680771241496208, 0.0], [0.4840374312355661, 0.0]]",0.6030077891951127,0.6974287469514611,0.0,0.4840374312355661,-0.20728136919275936,0.8953338399498614,0.6030077891951127,0.21511858891977279,0.5006457808006934,4,"[0.5006457808006934, 0.26899954472211424, 0.2012330269769654, 0.010803230508723142]",0.14060235935113805,0.4840374312355661,0.9691966704790651,0.9900661475586249,True,True,markov,1.0182732699218953,0.9999999999937883,0,True,1.1531562657353804,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9787483827759068,False,0.9787483827759068,0.968018518683513,2,0.9572886545911191,False,True,False,6.98776781193285,0.5793349419998619,0.0829070108774303,birth_q,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",0.0,2,2,response_opnorm_bounded,"[[-0.491027325145296, 0.1255294370779949], [-0.491027325145296, -0.1255294370779949], [0.9820546502909698, 0.0], [0.982054650290593, 0.0], [2.9645895320711806e-17, 0.0], [-0.49102732514548364, 0.09431995211567254], [-0.49102732514548364, -0.09431995211567254], [4.5766204242386955e-17, 6.304010689116581e-17], [4.5766204242386955e-17, -6.304010689116581e-17], [3.177781177127283e-17, 2.9182096774575736e-18], [3.177781177127283e-17, -2.9182096774575736e-18], [-1.486592611531676e-17, 0.0]]",1.849149504012858,0.1255294370779949,0.9820546502909698,-0.49102732514548364,0.36397057508391206,1.1324624732846336,"[1.1324624732846336, 1.0518241146381004, 0.6439462779566666, 0.5778382963017714, 0.3997369304996785, 0.3495642251237151, 1.2082041544042214e-16, 1.0462276920452402e-16, 5.611985382926539e-17, 3.051759349100587e-17, 2.3771272171250708e-17, 2.6494878590350638e-18]",0.2900585707908881,0.9820546502909698,0.957008895209269,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.1180129419301583,0.882559242624473,0.0,0.5481542265393698,"[[-0.2347383720218574, 0.0], [-0.012327069816176931, 0.0], [0.3035872830455117, 0.0], [0.5481542265393698, 0.0]]",0.682883692361796,0.6726754330165804,0.0,0.5481542265393698,-0.2347383720218574,0.8879881946003606,0.682883692361796,0.21511858891986257,0.5669625591650699,4,"[0.5669625591650699, 0.30463188972844585, 0.22788885143688753, 0.012234253141372702]",0.14060235935116536,0.5481542265393698,0.9627534324390176,0.990066147558817,True,True,markov,1.0182732699218953,0.9999999999937883,0,True,1.1324624732846336,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.9787483827757492,False,0.9787483827757492,0.9680185186833494,2,0.9572886545909498,False,True,False,6.98776781193285,0.5793349419998619,0.0829070108774303,birth_q,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",0.0,2,2,response_opnorm_bounded__transfer_post_opnorm_bounded,"[[-0.43359257964734477, 0.11084644307365409], [-0.43359257964734477, -0.11084644307365409], [0.8671851592946891, 0.0], [0.8671851592950214, 0.0], [-7.923496710483856e-17, 0.0], [4.492120249042487e-17, 0.0], [-0.4335925796475105, 0.08328748575844931], [-0.4335925796475105, -0.08328748575844931], [1.212158490474032e-17, 0.0], [1.9999697151399957e-17, 0.0], [1.376155289994807e-18, 0.0], [-2.2520914838834037e-17, 0.0]]",1.6328572006889734,0.11084644307365409,0.8671851592950214,-0.4335925796475105,0.3639705750838833,0.9999999999999999,"[0.9999999999999999, 0.9287937918042911, 0.5686248270010593, 0.5102493989277979, 0.35298028846842716, 0.308676210797367, 2.112800872933432e-16, 6.858339065689697e-17, 4.9598907146875223e-17, 3.0572841633036253e-17, 2.01499481062289e-17, 1.7751211466604547e-18]",0.2900585707908673,0.8671851592950214,0.9570088952092003,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.091069644293319,0.9165364137837153,0.0,0.4840374312355661,"[[-0.2072813691927594, 0.0], [-0.010885190553310959, 0.0], [0.26807712414962054, 0.0], [0.4840374312355661, 0.0]]",0.6030077891951126,0.6974287469514611,0.0,0.4840374312355661,-0.2072813691927594,0.8953338399498614,0.6030077891951126,0.21511858891977292,0.5006457808006933,4,"[0.5006457808006933, 0.2689995447221143, 0.20123302697696527, 0.010803230508723215]",0.14060235935113813,0.4840374312355661,0.9691966704790653,0.9900661475586249,True,True,markov,1.0182732699218953,0.9999999999937883,0,True,1.1324624732846336,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",False,2,0.978748382775928,False,0.978748382775928,0.9680185186835351,2,0.9572886545911422,False,True,False,6.98776781193285,0.5793349419998619,0.0829070108774303,birth_q,6,"[(0, 1, 1), (0, 2, 2), (0, 3, 3), (1, 4, 1), (1, 5, 2), (1, 6, 3)]",True,"[0, 1]",False,shared_edge,1,6,0,2,"[{""parent"": 0, ""children"": [1, 2, 3], ""circulation_log_ratio"": 1.2873122315804113, ""raw_weight_norm"": 0.2383962485308338, ""complex_eig_imag_max"": 0.12782327036486443}, {""parent"": 1, ""children"": [4, 5, 6], ""circulation_log_ratio"": 1.0325323363568861, ""raw_weight_norm"": 0.22859547159078267, ""complex_eig_imag_max"": 0.09604348605970163}]",0.0,2,2,response_radius_bounded,"[[-0.4999999999967022, 0.12782327036486466], [-0.4999999999967022, -0.12782327036486466], [0.999999999993789, 0.0], [0.9999999999934039, 0.0], [7.409945517417387e-17, 0.0], [1.2422480610834083e-17, 0.0], [-0.4999999999968937, 0.09604348605970234], [-0.4999999999968937, -0.09604348605970234], [-2.4360218711090358e-17, 3.717499824117282e-17], [-2.4360218711090358e-17, -3.717499824117282e-17], [3.877113518039322e-19, 0.0], [3.776246821990506e-17, 0.0]]",1.8829395120256234,0.12782327036486466,0.999999999993789,-0.4999999999968937,0.3639705750839156,1.1531562657353804,"[1.1531562657353804, 1.0710443805952408, 0.6557132821089685, 0.5883972914613016, 0.40704143132844905, 0.3559519065644391, 1.0941024552194742e-16, 6.184002470053873e-17, 3.444874333347067e-17, 1.8863003058422982e-17, 9.32361493966995e-18, 6.020388922108115e-19]",0.2900585707908909,0.999999999993789,0.9570088952092785,1.2873122315804113,0.12782327036486443,1.1599222839686487,0.23349586006080825,0.11193337821228302,False,4,2,1.1225710803309117,0.8766996009305236,0.0,0.5581707966797518,"[[-0.2390278096548393, 0.0], [-0.01255232569027405, 0.0], [0.30913481541345694, 0.0], [0.5581707966797518, 0.0]]",0.6953622103975836,0.6690573070974369,0.0,0.5581707966797518,-0.2390278096548393,0.8869317573300864,0.6953622103975836,0.21511858891987373,0.5773228190443015,4,"[0.5773228190443015, 0.3101985104762707, 0.2320531259313844, 0.012457812951317714]",0.14060235935116894,0.5581707966797518,0.961752842283872,0.990066147558843,True,True,markov,1.0182732699218953,0.9999999999937883,0,True,1.1531562657353804,ok,"[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]",5
