A_face_a,A_face_b,B_face_a,B_face_b,K_edge_has_nonzero_circulation,K_edge_kappa_flip_abs,K_edge_kappa_flips,K_edge_sign_identity,K_edge_sign_kappa,assembly_index,birth_kappa_flip_abs,birth_kappa_flips,birth_sign_identity,birth_sign_kappa,compat_C_hash_self_resid,compat_GJ_minus_Omega_resid,compat_J2_plus_I_resid,compat_J_P_to_Q_resid,compat_J_QP_max_lock_resid,compat_J_QP_mean_lock_resid,compat_J_Q_to_P_resid,compat_J_g_skew_resid,compat_J_hash_anti_self_resid,compat_J_metric_orth_resid,compat_basis_dim,compat_compatibility_gate_pass,compat_g_nondeg_ratio,compat_g_rank,compat_g_svals_json,compat_g_sym_resid,compat_omega_nondeg_ratio,compat_omega_rank,compat_omega_skew_resid,compat_omega_svals_json,compat_star_antimult_resid_diagnostic,compat_star_family_span_resid,compat_star_involution_resid_diagnostic,compat_valid_omega_g,context,cycle_closed_by_order,cycle_edge_count,cycle_operator_norm,cycle_order,ident_link_K_edge_over_abs,ident_link_birth_over_abs,ident_link_circulation_K_edge,ident_link_circulation_abs,ident_link_circulation_birth,ident_link_face_count,interface_norm,kappa_link_K_edge_over_abs,kappa_link_birth_over_abs,kappa_link_circulation_K_edge,kappa_link_circulation_abs,kappa_link_circulation_birth,kappa_link_face_count,lambda_used,link_count,link_graph_closed_cycle,link_graph_link_edges,link_graph_link_vertices,metric_candidate,metric_primary,metric_source_note,omega_candidate,omega_primary,omega_source_note,primary_pair,shared_edge,union_faces
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.5637559242209095e-16,0.569119350180289,0.0023400546610312105,0.1054225810944307,0.053881317877730955,0.1054225810944307,4.0282620174004796e-16,2.974706023870304e-16,0.5691193501801073,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.4600205688379705,4,2.0539269922395885e-16,"[0.9667932606595268, 0.9667932606595268, 0.4447447857177718, 0.44474478571777176]",2.1722886745268123e-16,9.064884530699163e-14,4.323284672763982e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_birth_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.435366606689328e-16,9.608255409296286,0.015208080574944398,0.037181896938323765,0.02619498875663408,0.037181896938323765,7.48827843761824e-16,4.769540956670851e-16,3.7747824869816613,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.4600205688379705,4,2.0539269922395885e-16,"[0.9667932606595268, 0.9667932606595268, 0.4447447857177718, 0.44474478571777176]",8.050869394260676e-16,0.21994900893796623,8.944624492652967e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.224744871391035,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_birth_order_edge_projector_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,3.151163808660049e-16,0.5715964419838098,0.004678310448851561,0.20734104379606064,0.1060096771224561,0.20734104379606064,4.489879361021991e-16,3.300956349769305e-16,0.5715964419838098,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.4480401256371663,4,1.973277108240323e-16,"[0.979633852966962, 0.979633852966962, 0.438915274562187, 0.438915274562187]",3.191314160725924e-16,4.1615018935121883e-16,4.655501307577021e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_birth_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.1516220112378822e-16,1.5972554547652973,0.0046783104488569505,0.2073410437960802,0.10600967712246857,0.2073410437960802,3.9631539316258847e-16,2.477941274612207e-16,1.5972554547654125,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.4480401256371663,4,1.973277108240323e-16,"[0.979633852966962, 0.979633852966962, 0.438915274562187, 0.438915274562187]",1.9545805681053395e-16,0.2900582045931313,5.9888967474870995e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"union_plus_link_cycle_skew_birth_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.5718779040056256e-16,0.5715964419839259,0.004678310448852894,0.2073410437960881,0.10600967712247049,0.2073410437960881,4.054542970429254e-16,2.951133704461873e-16,0.5715964419837484,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.4480401256371663,4,1.973277108240323e-16,"[0.979633852966962, 0.979633852966962, 0.438915274562187, 0.438915274562187]",2.170120837712542e-16,1.149023176053673e-13,4.323284672763982e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_birth_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.455804937280016e-16,9.930962038120917,0.030381757168728915,0.07414478893368893,0.052263273051208925,0.07414478893368893,7.601058849551371e-16,4.766588165150209e-16,3.850203023756914,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.4480401256371663,4,1.973277108240323e-16,"[0.979633852966962, 0.979633852966962, 0.438915274562187, 0.438915274562187]",4.219894644706807e-16,0.23282707490897106,8.944624492652967e-16,True,shared_edge,True,1,1.4142135623730951,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,2.44948974278207,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_birth_order_edge_projector_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,2.36500221960337e-16,0.7951347879348855,0.8017631861190501,0.8017631861190501,0.7423285049712378,0.6828938238234256,4.368636822026616e-16,3.1700385304321427e-16,0.7951347879348853,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.06024822290424355,4,1.128324774128887e-16,"[0.694503315961657, 0.6945033159616569, 0.04184259058785447, 0.04184259058785445]",3.469726250199692e-16,4.0120351225251456e-16,4.655501307577021e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"link_cycle_skew_birth_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.1160898962075333e-16,0.9678804495855851,0.8017631861191906,0.8017631861191906,0.7423285049713417,0.6828938238234928,3.249012838272451e-16,2.330809740362596e-16,0.967880449585587,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.06024822290424355,4,1.128324774128887e-16,"[0.694503315961657, 0.6945033159616569, 0.04184259058785447, 0.04184259058785445]",3.7498962936888635e-16,0.9743221015162081,5.9888967474870995e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"link_cycle_skew_birth_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,1.965914581478212e-16,0.7951347879350483,0.8017631861190978,0.8017631861190978,0.7423285049712276,0.6828938238233573,3.8068340545227016e-16,3.045581475565611e-16,0.795134787935055,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.06024822290424355,4,1.128324774128887e-16,"[0.694503315961657, 0.6945033159616569, 0.04184259058785447, 0.04184259058785445]",2.66471210287843e-16,9.169027618425958e-14,4.323284672763982e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"link_cycle_skew_birth_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.22539628165793e-16,6.728196424531869,0.9898287511768998,0.9898287511768998,0.5826666987181202,0.17550464625934037,6.656226883698917e-16,5.305265132187318e-16,6.025471763314368,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.06024822290424355,4,1.128324774128887e-16,"[0.694503315961657, 0.6945033159616569, 0.04184259058785447, 0.04184259058785445]",2.4995130537801496e-16,0.04151330773531714,8.944624492652967e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"link_cycle_skew_birth_order_edge_complement_(0, 2)",True,skew part of shared-edge link-cycle operator,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,3.0419897463915474e-16,0.7247695322276583,0.4675019363570309,0.4675019363570309,0.4066414951487711,0.34578105394051134,4.660462629121917e-16,3.4347496146991044e-16,0.7247695322276584,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.26674095209355364,4,1.8296866361976995e-16,"[1.2259763323093713, 1.225976332309371, 0.3270180941246315, 0.32701809412463134]",3.3337158011378736e-16,4.1178187002721133e-16,4.655501307577021e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_birth_order_edge_complement_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.27782759211661e-16,1.5957425692610436,0.46750193635714765,0.46750193635714765,0.4066414951488619,0.3457810539405761,3.805854759221779e-16,2.4829118089763464e-16,1.5957425692611586,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.26674095209355364,4,1.8296866361976995e-16,"[1.2259763323093713, 1.225976332309371, 0.3270180941246315, 0.32701809412463134]",2.4559004723776026e-16,0.7482810109968999,5.9888967474870995e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"union_plus_link_cycle_skew_birth_order_edge_complement_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.354811399693854e-16,0.7247695322269809,0.4675019363571283,0.4675019363571283,0.4066414951488332,0.34578105394053804,3.9903297499639866e-16,2.9695905290370477e-16,0.7247695322269188,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.26674095209355364,4,1.8296866361976995e-16,"[1.2259763323093713, 1.225976332309371, 0.3270180941246315, 0.32701809412463134]",2.341184427129528e-16,2.9754203352065306e-13,4.323284672763982e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_birth_order_edge_complement_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.3548802372966865e-16,20.626709529613205,0.9568972427248166,0.9568972427248166,0.5333512681566436,0.10980529358847059,7.183149218792119e-16,5.083594748488503e-16,10.989730958270334,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.26674095209355364,4,1.8296866361976995e-16,"[1.2259763323093713, 1.225976332309371, 0.3270180941246315, 0.32701809412463134]",5.466197236207336e-16,0.37665003446949724,8.944624492652967e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,1.0,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_birth_order_edge_complement_unit_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,3.129327926938973e-16,0.5858691281259873,0.23795176957782432,0.23795176957782432,0.203114522052118,0.1682772745264117,4.441545998879908e-16,3.2867129301910483e-16,0.5858691281259873,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.4066303540582677,4,1.9966946270749181e-16,"[1.021769747895199, 1.0217697478951988, 0.41548259435305845, 0.4154825943530584]",3.2311070791329075e-16,8.160532141153422e-16,4.655501307577021e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.4330127018921131,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_birth_order_edge_complement_quarter_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,3.055463123584531e-16,2.1222250949461162e-16,1.6026430688252904,0.23795176957789058,0.23795176957789058,0.20311452205216884,0.1682772745264471,3.7759866078839065e-16,2.4103040336464344e-16,1.602643068825406,4,False,0.9999999999986211,4,"[1.0000000000004317, 1.0000000000004257, 1.0000000000001485, 1.0000000000000528]",2.973211127811156e-17,0.4066303540582677,4,1.9966946270749181e-16,"[1.021769747895199, 1.0217697478951988, 0.41548259435305845, 0.4154825943530584]",2.0782042255622324e-16,0.40326979543373037,5.9888967474870995e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.4330127018921131,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_symmetric_metric,True,symmetric pair-conjugation operator C on motif union,"union_plus_link_cycle_skew_birth_order_edge_complement_quarter_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4039631577046486e-16,2.5625346426240765e-16,0.5858691281259872,0.23795176957788738,0.23795176957788738,0.20311452205215996,0.16827727452643257,3.961973605479518e-16,2.908593476476813e-16,0.585869128125829,4,False,0.9999999999982421,4,"[1.0000000000008638, 1.0000000000008513, 1.0000000000002978, 1.000000000000106]",4.609855995945021e-17,0.4066303540582677,4,1.9966946270749181e-16,"[1.021769747895199, 1.0217697478951988, 0.41548259435305845, 0.4154825943530584]",2.1913274353052378e-16,1.887155544153339e-13,4.323284672763982e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.4330127018921131,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",union_C_square_metric,True,C^T C structural metric diagnostic,"union_plus_link_cycle_skew_birth_order_edge_complement_quarter_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,6.337541042798154e-13,4.4135424249386645e-16,12.03537477788744,0.844617641212791,0.844617641212791,0.4510971868128324,0.05757673241287375,7.464020630808406e-16,5.139605701114407e-16,5.223055409539066,4,False,0.07531341273306637,4,"[0.6935389765810858, 0.6676929467405807, 0.26544595708985624, 0.05223278718979507]",1.378219170828783e-16,0.4066303540582677,4,1.9966946270749181e-16,"[1.021769747895199, 1.0217697478951988, 0.41548259435305845, 0.4154825943530584]",7.373318941219241e-16,0.445286685014941,8.944624492652967e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.4330127018921131,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",QP_data_gram_control,False,uses Q/P data directly,"union_plus_link_cycle_skew_birth_order_edge_complement_quarter_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,False,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
"[3, 4, 5]","[0, 1, 2]","[1, 4, 6]","[0, 2, 3]",True,0.9999999999988874,False,1.0,1.0,0,0.9999999999999166,False,-1.0,-1.0,2.4975309601616324e-16,3.101501101832963e-16,0.6729917015029263,0.42325617067534566,0.42325617067534566,0.36639793210245974,0.3095396935295739,4.645150980718057e-16,3.435251996205819e-16,0.6729917015029263,4,False,0.9999999999989995,4,"[1.0000000000000002, 1.0, 1.0, 0.9999999999999998]",0.0,0.29858309313194015,4,1.9562256370181452e-16,"[1.1692139762648472, 1.1692139762648472, 0.34910752556655156, 0.34910752556655156]",3.314996902244764e-16,8.145964971581421e-16,4.655501307577021e-16,True,shared_edge,True,1,2.0,"[0, 1, 2] -> [0, 2, 3] -> [0, 2, 4] -> [0, 2, 5] -> [0, 2, 6]",0.02441229973088327,-0.37119288233212044,0.2630686189617252,10.776068697407501,-4.0,5,,0.056627047947161384,-0.7126222608939407,0.6357033851412528,11.226143833850744,-8.0,5,0.8660254037842262,,True,"[(1, 3), (1, 5), (3, 6), (4, 5), (4, 6)]","[1, 3, 4, 5, 6]",cochain_identity_metric,True,ambient coefficient metric already used by residuals,"union_plus_link_cycle_skew_birth_order_edge_complement_half_base_norm_(0, 2)",True,skew part of union plus shared-edge link-cycle,True,"[0, 2]","[[0, 1, 2], [0, 2, 3], [1, 4, 6], [3, 4, 5]]"
